word,machine_translation,human_translation,label,emotion_intensity_score
traitor,onye sabo,onye sabo,anger,0.562
grouchy,dị oke egwu,dị oke egwu,anger,0.562
slander,nkwutọ,nkwutọ,anger,0.562
wrangling,na -ese okwu,na -ese okwu,anger,0.562
taunt,njakịrị,njakịrị,anger,0.562
perdition,mbibi,mbibi,anger,0.562
frightful,egwu,egwu,anger,0.562
invade,wakporo,wakporo,anger,0.562
glare,ntigbaa,ntigbaa,anger,0.562
deceived,aghugho,aghụghọ,anger,0.562
torpedo,torpedo,egbe,anger,0.562
bellows,mgbada,mkpu,anger,0.562
retards,nlọghachi azụ,nlọghachi azụ,anger,0.562
bearish,bearish,agba,anger,0.562
rave,rave,ikwu okwu,anger,0.561
hurt,merụọ ahụ,merụọ ahụ,anger,0.561
grating,e ji kpachie oghere,e ji kpachie oghere,anger,0.561
thief,onye ohi,onye ohi,anger,0.561
uncontrollable,enweghị ike ịchịkwa,enweghị ike ịchịkwa,anger,0.561
idiots,ndi nzuzu,ndi nzuzu,anger,0.561
devastating,na -emebi ihe,na -emebi ihe,anger,0.561
cross,obe,obe,anger,0.561
betrayal,nrara,nrara,anger,0.561
fits,dabara,dabara,anger,0.561
shatter,gbajie,gbajie,anger,0.561
conflagration,ọkụ,ọkụ,anger,0.561
jeopardize,tinye ihe egwu,tinye ihe egwu,anger,0.561
dissension,nkewa,nkewa,anger,0.561
subjugation,ido onwe onye n'okpuru,mmegbu,anger,0.559
disturbed,nsogbu n'obi,nsogbu n'obi,anger,0.559
stomped,zọọrọ,zọọrọ,anger,0.557
grab,jidere,jidere,anger,0.557
ticked,akara,akara,anger,0.556
masochism,masochism,mgbu,anger,0.556
grievance,iwe,iwe,anger,0.556
defiance,nnupu isi,nnupu isi,anger,0.552
blackmail,imebi iwu,lmebi aha,anger,0.55
offensive,mkpasu iwe,mkpasu iwe,anger,0.549
decry,decry,ikpe,anger,0.548
sin,mmehie,mmehie,anger,0.547
ire,ire,iwe,anger,0.547
confine,igbochi,igbochi,anger,0.547
deceive,nduhie,nduhie,anger,0.547
punishment,ntaramahụhụ,ntaramahụhụ,anger,0.547
violation,imebi,imebi,anger,0.547
preposterous,ihe efu,ihe efu,anger,0.547
disgraceful,ihe ihere,ihe ihere,anger,0.547
darkside,gbara ọchịchịrị,gbara ọchịchịrị,anger,0.547
frustrates,na -akụda mmụọ,na -akụda mmụọ,anger,0.547
overbearing,na -achị oke,na -achị oke,anger,0.547
misery,nhụsianya,nhụsianya,anger,0.547
firearms,ngwa ọgụ,ngwa ọgụ,anger,0.547
rebel,onye nnupu isi,onye nnupu isi,anger,0.547
shrill,ujo,ụjọ,anger,0.547
disparity,ndiiche,ndiiche,anger,0.547
hadenough,ezuru,ezuru,anger,0.546
stolen,zuru ohi,zuru ohi,anger,0.546
foul,ihe ojoo,ihe ọjọọ,anger,0.545
adversary,onye mmegide,onye mmegide,anger,0.545
conspirator,onye nkata,onye nkata,anger,0.545
skirmish,esemokwu,esemokwu,anger,0.545
ruined,mebiri emebi,mebiri emebi,anger,0.545
annoyin,ihe mgbu,ihe mgbu,anger,0.545
menace,ihe egwu,ihe egwu,anger,0.545
tackle,mee ihe,mee ihe,anger,0.545
humiliate,ihere,ihere,anger,0.545
prejudice,ajọ mbunobi,ajọ mbunobi,anger,0.545
resentful,na -ewe iwe,na -ewe iwe,anger,0.545
antagonist,onye na -emegide ya,onye na -emegide ya,anger,0.545
heated,kpụ ọkụ n'ọnụ,kpụ ọkụ n'ọnụ,anger,0.545
wanker,onye na -awagharị awagharị,onye na -awagharị awagharị,anger,0.545
callous,obi ọjọọ,obi ọjọọ,anger,0.545
argument,arụmụka,arụmụka,anger,0.545
sting,gbaa,gbaa,anger,0.544
outcry,mkpu ákwá,mkpu ákwá,anger,0.544
grumble,ntamu,ntamu,anger,0.544
robbery,ohi,ohi,anger,0.544
entangled,kegidere,kegidere,anger,0.544
resistance,nguzogide,nguzogide,anger,0.543
irreconcilable,enweghị nkwekọrịta,enweghị nkwekọrịta,anger,0.543
obstructive,ihe mgbochi,ihe mgbochi,anger,0.542
dismay,obi nkoropụ,obi nkoropụ,anger,0.54
mob,ìgwè mmadụ,ìgwè mmadụ,anger,0.538
juststop,juststop,kwusi,anger,0.537
badness,ihe ọjọọ,ihe ọjọọ,anger,0.536
ridicule,ịkwa emo,ịkwa emo,anger,0.534
incendiary,na -agba ọkụ,na -agba ọkụ,anger,0.533
flares,ọkụ,ọkụ,anger,0.532
twofaced,ihu abụọ,ihu abụọ,anger,0.531
exacerbation,ọsịsọ,njọkarị,anger,0.531
prejudicial,ajọ mbunobi,ajọ mbunobi,anger,0.531
unbridled,na -achịkwaghị achịkwa,na -achịkwaghị achịkwa,anger,0.531
intruder,onye mwakpo,onye mwakpo,anger,0.531
communism,komunizim,komunizim,anger,0.531
uprising,ọgba aghara,ọgba aghara,anger,0.531
dispute,esemokwu,esemokwu,anger,0.531
reckless,akpachapụghị anya,akpachapụghị anya,anger,0.531
confinement,mkpochi,mkpochi,anger,0.531
degeneracy,mbelata,mbelata,anger,0.531
whip,ụtarị,ụtarị,anger,0.531
belittle,iweda ala,iweda ala,anger,0.531
allegation,ebubo,ebubo,anger,0.531
offender,onye mejọrọ,onye mejọrọ,anger,0.53
tackled,aka,ime ihe,anger,0.53
dictatorial,ọchịchị aka ike,ọchịchị aka ike,anger,0.53
perversion,gbagọrọ agbagọ,ezighị,anger,0.53
unjust,ezighi ezi,ezighị ezi,anger,0.53
fiesty,obi ọjọọ,obi ọjọọ,anger,0.53
hassle,nsogbu,nsogbu,anger,0.53
unjustifiable,enweghi ezi omume,enweghị mgbaghara,anger,0.53
bigoted,mpako,mpako,anger,0.53
dissonance,dissonance,mkpọtụ,anger,0.53
prison,mkporo,mkpọrọ,anger,0.529
trespass,njehie,njehie,anger,0.529
cantstandit,enweghị ike iguzo,enweghị ike iguzo,anger,0.529
hot,na -ekpo ọkụ,na -ekpo ọkụ,anger,0.529
renegade,onye nupu isi,inupụ isi,anger,0.529
suicide,igbu onwe onye,igbu onwe onye,anger,0.521
annoy,iwe iwe,iwe iwe,anger,0.52
leavemealone,hapụ m aka,hapụ m aka,anger,0.517
depravity,rụrụ arụ,rụrụ arụ,anger,0.516
venting,na -eku ume,na -eku ume,anger,0.516
divorce,ịgba alụkwaghịm,ịgba alụkwaghịm,anger,0.516
dishonest,emeghị ihe n'eziokwu,emeghị ihe n'eziokwu,anger,0.516
prisoner,onye nga,onye nga,anger,0.516
duress,duress,ọnọdụ,anger,0.516
inimical,ekwesighi,keonyeiro,anger,0.516
grrr,grr,grr,anger,0.516
idiotic,onye nzuzu,onye nzuzu,anger,0.516
treason,nraranye,nraranye,anger,0.516
tortious,na -ata ahụhụ,na -ata ahụhụ,anger,0.516
criticize,nkatọ,nkatọ,anger,0.516
disrespectful,enweghị nkwanye ùgwù,enweghị nkwanye ùgwù,anger,0.516
distrust,enweghị ntụkwasị obi,enweghị ntụkwasị obi,anger,0.516
cretins,cretins,onye iberibe,anger,0.516
broil,broil,ime ihe,anger,0.516
hangry,iko mmanya,iko mmanya,anger,0.515
unkind,obi ojoo,obi ọjọọ,anger,0.515
bile,bile,ilu,anger,0.515
roar,mbigbọ,mbigbọ,anger,0.515
poaching,n'ịchụ nta,n'ịchụ nta,anger,0.515
unforgiving,na -adịghị agbaghara,na -adịghị agbaghara,anger,0.515
poachers,ndị na -achụ nta,ndị na -achụ nta,anger,0.515
pow,ntụ ntụ,pawụ,anger,0.515
unleash,tọpụ,tọpụ,anger,0.515
scold,ịba mba,ịba mba,anger,0.515
argumentation,arụmụka,arụmụka,anger,0.515
chaos,ogbaaghara,ọgbaghara,anger,0.515
frustrating,na -akụda mmụọ,na -akụda mmụọ,anger,0.515
jerks,jerks,ikedo,anger,0.515
coercion,mmanye,mmanye,anger,0.515
grump,kpom kpom,kpom kpom,anger,0.515
victimized,mebiri,mebiri,anger,0.515
tussle,ọgba aghara,ọgba aghara,anger,0.514
bane,nsogbu,nsogbu,anger,0.511
accusation,ebubo,ebubo,anger,0.51
enmity,iro,iro,anger,0.51
repudiation,ịjụ,ịjụ,anger,0.51
banish,chụpụ,chụpụ,anger,0.509
disfigured,nkwarụ,nkwarụ,anger,0.508
storm,oké ifufe,oké ifufe,anger,0.507
derogation,nlelị,nlelị,anger,0.5
obstruct,igbochi,igbochi,anger,0.5
nobodycares,ọ dịghị onye na -elekọta,ọ dịghị onye na -elekọta,anger,0.5
rejects,jụrụ,jụrụ,anger,0.5
unruly,adighi ike,nnụpụ isi,anger,0.5
crazy,ara,ara,anger,0.5
hammering,na -agba ume,isu ihe,anger,0.5
malpractice,omume ezighi ezi,omume ezighi ezi,anger,0.5
frenzied,frenzied,egwu,anger,0.5
suppression,mbibi,mbibi,anger,0.5
scoff,akwa emo,akwa emo,anger,0.5
possessed,nwere,nwere,anger,0.5
intractable,na -enweghị mgbagha,na -enweghị mgbagha,anger,0.5
fervor,obi ike,obi ike,anger,0.5
delusional,nduhie,nduhie,anger,0.5
brunt,brunt,brọnt,anger,0.5
confined,ejichi,ejichi,anger,0.5
injustice,ikpe na -ezighị ezi,ikpe na -ezighị ezi,anger,0.5
shun,zere,zere,anger,0.5
defy,nlelị,inupụ isi,anger,0.5
anguish,nhụjuanya,nhụjuanya,anger,0.5
antithesis,mgbochi,mgbochi,anger,0.5
fear,egwu,egwu,anger,0.5
bout,agha,agha,anger,0.5
derision,ịkwa emo,ịkwa emo,anger,0.5
banished,chụpụrụ,chụpụrụ,anger,0.5
animus,animus,mkpọrọmasi,anger,0.5
reject,iju,iju,anger,0.5
spear,ube,ube,anger,0.5
dominate,chịkwaa,chịkwaa,anger,0.5
patronising,patronizing,ịda iwu,anger,0.5
brazen,itu ujo,N'emeghị ihere,anger,0.5
disrupting,na -akpaghasị,na -akpaghasị,anger,0.5
ordeal,ahuhu,ahuhu,anger,0.5
foaming,na -asụ ụfụfụ,na -asụ ụfụfụ,anger,0.5
getoveryourself,nweta onwe gị,nweta onwe gị,anger,0.495
stupidpeople,ndị nzuzu,ndị nzuzu,anger,0.492
toughness,isi ike,isi ike,anger,0.492
sinful,mmehie,mmehie,anger,0.491
madness,ara,ara,anger,0.491
oppress,mmegbu,mmegbu,anger,0.49
avarice,ịkpa oke,anyaukwu,anger,0.49
anathema,anathema,anatema,anger,0.485
incest,mmekọ nwoke na nwoke,mmekọ nwanna na nwanne,anger,0.485
dissident,ekweghị ekwe,ekweghị ekwe,anger,0.485
abolish,kwusi,kwusi,anger,0.485
smuggler,onye na -agba ọgwụ mgbochi,onye na -agba ọgwụ mgbochi,anger,0.485
claw,mboanuohia,mbọ anụọhịa,anger,0.485
revoke,kagbuo,kagbuo,anger,0.485
complaint,mkpesa,mkpesa,anger,0.485
infraction,mmebi iwu,mmebi iwu,anger,0.485
avenger,onye ọbọ,onye ọbọ,anger,0.485
pervert,agbagọ,agbagọ,anger,0.485
cutting,ịcha,ịcha,anger,0.485
usurp,usurp,ikenwo,anger,0.485
inhuman,obi ọjọọ,obi ọjọọ,anger,0.485
disservice,arụrụ arụ,arụrụ arụ,anger,0.485
annoyed,were iwe,were iwe,anger,0.485
stayaway,stayaway,pụọ ebea,anger,0.485
disobedient,ndị na -enupụ isi,ndị na -enupụ isi,anger,0.485
alienate,kewapụ,kewapụ,anger,0.485
fricking,na -ese okwu,na -ese okwu,anger,0.485
demand,ina,ina,anger,0.485
disapproved,anabataghị,anabataghị,anger,0.485
oust,chụpụ,chụpụ,anger,0.484
litigious,onye ịgba akwụkwọ,onye ịgba akwụkwọ,anger,0.484
rivalry,ịma aka,ịma aka,anger,0.484
mocking,ịkwa emo,ịkwa emo,anger,0.484
obnoxious,na -asọ oyi,na -asọ oyi,anger,0.484
thresh,ntughari,egbukpọ,anger,0.484
restrain,gbochie,gbochie,anger,0.484
blame,taa ụta,taa ụta,anger,0.484
deceit,aghụghọ,aghụghọ,anger,0.484
strained,na -enwe nsogbu,imebi,anger,0.484
penalty,ntaramahụhụ,ntaramahụhụ,anger,0.484
opposed,emegide,emegide,anger,0.484
disgrace,mmechuihu,mmechuihu,anger,0.484
imprisoned,mkporo,mkpọrọ,anger,0.484
sucker,ara,ọkpọ,anger,0.484
suspicious,na -enyo enyo,na -enyo enyo,anger,0.484
upheaval,ọgba aghara,ọgba aghara,anger,0.484
renounce,jụ,jụ,anger,0.484
turbulence,ogba aghara,ọghara aghara,anger,0.483
pound,paụnd,isu,anger,0.481
coldness,oyi,oyi,anger,0.477
ungrateful,ndị na -enweghị ekele,ndị na -enweghị ekele,anger,0.472
stoopid,nzuzu,nzuzu,anger,0.471
battalion,battalion,igwe mmadụ,anger,0.471
armament,ihe agha,ihe agha,anger,0.47
jealous,ekworo,ekworo,anger,0.47
hostage,njigide,njigide,anger,0.47
adversity,nsogbu,nsogbu,anger,0.47
infidel,onye ekweghi ekwe,onye ekweghi ekwe,anger,0.47
ram,ebule,ebule,anger,0.47
annoying,na -akpasu iwe,na -akpasu iwe,anger,0.47
dispossessed,onye napụrụ ya,onye napụrụ ya,anger,0.47
feudalism,feudalism,fudelizim,anger,0.47
gall,gall,ilu,anger,0.47
accuser,onye ebubo,onye ebubo,anger,0.47
friction,esemokwu,esemokwu,anger,0.47
subversion,mgbanwe,mgbanwe,anger,0.47
plunder,kwakọrọ ihe,kwakọrọ ihe,anger,0.469
incite,kpalie,kpalie,anger,0.469
objection,mkpesa,mkpesa,anger,0.469
simmer,simmer,isi ihe,anger,0.469
offense,mmejọ,mmejọ,anger,0.469
complain,ime mkpesa,ime mkpesa,anger,0.469
injury,mmerụ ahụ,mmerụ ahụ,anger,0.469
disruption,nkwụsị,nkwụsị,anger,0.469
backoff,azụ,azụ,anger,0.469
steal,zuo ohi,zuo ohi,anger,0.469
angermanagement,njikwa iwe,njikwa iwe,anger,0.469
stifled,gbachiri nkịtị,gbachiri nkịtị,anger,0.469
smother,ịkụda,ịkụda,anger,0.469
selfish,ịchọ ọdịmma onwe onye,ịchọ ọdịmma onwe onye,anger,0.469
dislike,enweghị mmasị,enweghị mmasị,anger,0.469
recidivism,recidivism,ịda iwu,anger,0.469
disobey,inupụrụ isi,inupụrụ isi,anger,0.469
intolerance,ekweghị ibe nọrọ,ekweghị ibe nọrọ,anger,0.469
exile,ije biri n'ala ọzọ,ije biri n'ala ọzọ,anger,0.469
thump,ngwe,ngwe,anger,0.469
selfishness,ịchọ ọdịmma onwe onye,ịchọ ọdịmma onwe onye,anger,0.469
distress,nsogbu,nsogbu,anger,0.469
huff,gbuo,gbuo,anger,0.469
perpetrator,onye na -eme ihe,onye mere mpụ,anger,0.469
subversive,nke na -agba ọchịchị mgba okpuru,nke na -agba ọchịchị mgba okpuru,anger,0.469
opposition,mmegide,mmegide,anger,0.469
insanity,ara,ara,anger,0.469
areyoukidding,ị na-egwu egwu,ị na-egwu egwu,anger,0.468
mug,Foto Ụlọ Nga,Foto Ụlọ Nga,anger,0.467
agony,mgbu,mgbu,anger,0.465
arrogant,mpako,mpako,anger,0.461
vent,ikuku,ikuku,anger,0.456
sux,sux,mmịrị,anger,0.456
picketing,na -egwu egwu,ita ahụhụ,anger,0.456
elimination,mkpochapu,mkpochapu,anger,0.456
haughty,mpako,mpako,anger,0.456
troublesome,nsogbu,nsogbu,anger,0.455
mislead,duhie,duhie,anger,0.455
impermeable,enweghị ntụpọ,enweghị ntụpọ,anger,0.455
illegality,mmebi iwu,mmebi iwu,anger,0.455
constraint,mgbochi,mgbochi,anger,0.455
dying,na -anwụ anwụ,na -anwụ anwụ,anger,0.455
clamor,mkpu,mkpu,anger,0.455
flagrant,dị nkọ,dị nkọ,anger,0.455
illicit,iwu akwadoghị,iwu akwadoghị,anger,0.455
busted,gbawara,gbawara,anger,0.455
veto,veto,mkpebi,anger,0.455
idiocy,nzuzu,nzuzu,anger,0.455
crabby,nshịkọ,nshịkọ,anger,0.455
stubbed,stubbed,ibechapụ,anger,0.455
grated,grated,ikpasu iwe,anger,0.455
desist,kwusi,kwusi,anger,0.453
suppress,gbochie,gbochie,anger,0.453
bad,ọjọọ,ọjọọ,anger,0.453
disagreeing,na -ekwekọrịtaghị,na -ekwekọrịtaghị,anger,0.453
struggle,mgba,mgba,anger,0.453
despotism,despotism,ọchịchị aka ike,anger,0.453
disapproving,na -adịghị anabata,na -adịghị anabata,anger,0.453
bayonet,bayoneeti,bayoneeti,anger,0.453
intense,siri ike,siri ike,anger,0.453
hysterical,egwu,egwu,anger,0.453
usurped,weghaara,weghaara,anger,0.453
displeased,iwe,iwe,anger,0.453
godless,onye na -adịghị asọpụrụ Chineke,onye na -adịghị asọpụrụ Chineke,anger,0.453
unlawful,iwu akwadoghị,iwu akwadoghị,anger,0.451
wrongly,na ezighi ezi,na ezighi ezi,anger,0.448
repellent,ọgwụ ọchụ,ọgwụ ọchụ,anger,0.442
wrongful,ezighi ezi,ezighi ezi,anger,0.441
dishonor,nlelị,nlelị,anger,0.441
foe,onye iro,onye iro,anger,0.441
wasted,imefusị,imefusị,anger,0.441
psychosis,psychosis,ara,anger,0.441
aversion,ịkpọasị,ịkpọasị,anger,0.44
punitive,ntaramahụhụ,ntaramahụhụ,anger,0.439
ultimatum,njedebe,njedebe,anger,0.439
gahhh,ahuhu,gaa,anger,0.439
knuckles,mkpukpu aka,njikọ mkpisiaka,anger,0.439
effigy,odidi,odidi,anger,0.439
upset,bilie dị njikere,iwe,anger,0.439
schism,esemokwu,esemokwu,anger,0.439
separatist,nkewa,nkewa,anger,0.438
deny,agọnarị,agọnarị,anger,0.438
stupidity,nzuzu,nzuzu,anger,0.438
deleterious,na -emebi emebi,na -emebi emebi,anger,0.438
worthless,abaghị uru,abaghị uru,anger,0.438
abandonment,nhapụ,nhapụ,anger,0.438
mucked,mechie,igbu,anger,0.438
ransom,ihe mgbapụta,ihe mgbapụta,anger,0.438
irritation,mgbakasị,mgbakasị,anger,0.438
fugitive,onye gbara oso,onye gbara ọsọ,anger,0.438
segregate,iche,ikpachapụ,anger,0.437
oblivion,nchefu,nchefu,anger,0.437
payback,nkwụghachi azụ,nkwụghachi azụ,anger,0.436
incongruous,ekwekọghị ekwekọ,ekwekọghị ekwekọ,anger,0.435
eviction,nchụpụ,nchụpụ,anger,0.435
collusion,nchịkọta,nchịkọta,anger,0.432
rob,izu ohi,izu ohi,anger,0.431
ravenous,ravenous,inọagụ,anger,0.429
infidelity,ekwesịghị ntụkwasị obi,ekwesịghị ntụkwasị obi,anger,0.429
overrun,gafere,gafere,anger,0.429
rejection,ojuju,ọjụjụ,anger,0.426
stupidrain,nzuzu,nzuzu,anger,0.426
getoverit,weghachite,ichefu ihe,anger,0.426
incredulous,ekweghị ekwe,ekweghị ekwe,anger,0.426
martial,agha,agha,anger,0.426
harbinger,onye na -ekwu okwu,onye na -ekwu okwu,anger,0.426
painful,na -egbu mgbu,na -egbu mgbu,anger,0.426
defense,agbachitere,agbachitere,anger,0.425
enforce,manye,manye,anger,0.424
fuss,ọgba aghara,ọgba aghara,anger,0.424
banger,banger,otu,anger,0.424
defraud,wayo,wayo,anger,0.424
commotion,ọgba aghara,ọgba aghara,anger,0.424
powerful,dị ike,dị ike,anger,0.424
fraudulent,wayo,wayo,anger,0.424
concealment,nzuzo,nzuzo,anger,0.424
indecency,omume rụrụ arụ,omume rụrụ arụ,anger,0.424
greed,anyaukwu,anyaukwu,anger,0.424
exasperation,iwe iwe,iwe iwe,anger,0.424
disobedience,nnupụisi,nnupụisi,anger,0.424
censor,ihe nchoputa,ihe nchọpụta,anger,0.424
discontent,enweghi afọ ojuju,enweghi afọ ojuju,anger,0.424
fallacious,adịgboroja,adịgboroja,anger,0.424
gonorrhea,gonorrhea,ọrịa,anger,0.424
unsympathetic,enweghị ọmịiko,enweghị ọmịiko,anger,0.424
cur,cur,na-aso oyi,anger,0.422
duel,duel,agha,anger,0.422
banishment,nchụpụ,nchụpụ,anger,0.422
annoyance,iwe,iwe,anger,0.422
bang,mkpu,mkpu,anger,0.422
deportation,mbula,mbula,anger,0.422
penetration,ntinye,ntinye,anger,0.422
nettle,nettle,imeka ahụ,anger,0.422
scar,iberibe,apa,anger,0.422
misrepresented,akọwaghị ya,akọwaghị ya,anger,0.422
penitentiary,ụlọ mkpọrọ,ụlọ mkpọrọ,anger,0.422
sedition,ịgba ọchịchị mgba okpuru,ịgba ọchịchị mgba okpuru,anger,0.422
barb,ogbi,ọgbụgba,anger,0.422
snubbed,gbuo,ileghara anya,anger,0.422
sarcasm,okwu mkparị,okwu mkparị,anger,0.422
cracked,gbawara,gbawara,anger,0.422
blatant,ikwu eziokwu,ikwu eziokwu,anger,0.42
force,ike,ike,anger,0.418
perverse,gbagọrọ agbagọ,gbagọrọ agbagọ,anger,0.415
wring,mgbawa,mgbawa,anger,0.415
grim,ihe ojoo,ihe ọjọọ,anger,0.413
bastion,nkwụsị,nkwụsị,anger,0.413
tiff,tiff,nsogbu oge,anger,0.412
sordid,siri ike,siri ike,anger,0.412
surly,nzuzu,nzuzu,anger,0.412
nothappy,enweghị obi ụtọ,enweghị obi ụtọ,anger,0.412
moody,obi mgbawa,obi mgbawa,anger,0.412
hunting,ịchụ nta,ịchụ nta,anger,0.411
indenture,indenture,nsuko,anger,0.41
detainee,onye nga,onye nga,anger,0.409
supremacy,oke,ọnọdụ nkacha,anger,0.409
compulsion,mmanye,mmanye,anger,0.409
reproach,nkọcha,nkọcha,anger,0.409
areyoukiddingme,ị na-egwusa m egwu,ị na-egwusa m egwu,anger,0.409
inept,adịghị mma,adịghị mma,anger,0.409
cantwin,cantwin,enweghị mmeri,anger,0.409
squelch,gbuo egbu,ikwusi,anger,0.409
forfeit,tụfuo,tụfuo,anger,0.409
blockade,mgbochi,mgbochi,anger,0.409
disappoint,ndakpọ olileanya,ndakpọ olileanya,anger,0.409
implicate,gụnyere,gụnyere,anger,0.409
sham,ihere,ihere,anger,0.409
awful,jọgburu onwe ya,jọgburu onwe ya,anger,0.409
contradict,emegide,emegide,anger,0.409
sneak,sinik,sinik,anger,0.409
lying,ịgha ụgha,ịgha ụgha,anger,0.408
badger,ewi,ewi,anger,0.406
forsaken,gbahapụrụ,gbahapụrụ,anger,0.406
antipathy,antipathy,mkpọrọmaasi,anger,0.406
inequality,ahaghị nhata,ahaghị nhata,anger,0.406
epidemic,ntiwapụ ọrịa,ntiwapụ ọrịa,anger,0.406
wop,wop,wopu,anger,0.406
onerous,dị egwu,dị egwu,anger,0.406
tremor,ọmajijiji,ọmajijiji,anger,0.406
wrongdoing,ime ihe ọjọọ,ime ihe ọjọọ,anger,0.406
scrapie,scrapie,ọrịa ewu na atụrụ,anger,0.406
nuisance,nsogbu,nsogbu,anger,0.406
unthinkable,ihe a na -apụghị ichetụ n'echiche,ihe a na -apụghị ichetụ n'echiche,anger,0.406
rail,okporo ígwè,okporo ígwè,anger,0.406
cacophony,cacophony,adịghị n'otu,anger,0.406
delusion,aghụghọ,aghụghọ,anger,0.406
arguments,arụmụka,arụmụka,anger,0.404
affront,mkparị,mkparị,anger,0.403
traumatic,traumatic,ụjọ,anger,0.402
libel,ikwuto,ikwuto,anger,0.4
annoys,na -akpasu iwe,na -akpasu iwe,anger,0.4
sodding,sodding,sọdin,anger,0.4
soslow,ngwa ngwa,ngwa ngwa,anger,0.398
watchout,Lee anya,Lee anya,anger,0.398
frenetic,frenetic,ụjọ,anger,0.397
remiss,gbaghara,nsogbu,anger,0.397
barge,ụgbọ mmiri,ụgbọ mmiri,anger,0.396
rabble,rabble,ọgba aghara,anger,0.394
confiscate,na -ejichi ihe,na -ejichi ihe,anger,0.394
disrespect,nkwanye ugwu,ajụrụ,anger,0.394
illegal,iwu akwadoghị,iwu akwadoghị,anger,0.394
sue,gbaa akwụkwọ,gbaa akwụkwọ,anger,0.394
actionable,actionable,emereme,anger,0.394
unfriendly,enyi na enyi,keonyeiro,anger,0.394
extinguish,imenyụ,imenyụ,anger,0.394
boxing,ịkụ ọkpọ,ịkụ ọkpọ,anger,0.394
keyed,mkpọchi,mkpọchi,anger,0.394
fraud,wayo,wayo,anger,0.394
untoward,na -adịghị,na -adịghị,anger,0.394
whatsthepoint,ihe atụ,ihe atụ,anger,0.394
nag,nag,ibamba,anger,0.394
howl,tie mkpu,tie mkpu,anger,0.394
brimstone,brimstone,ọkụ mmụọ,anger,0.392
recklessness,akpachapụghị anya,akpachapụghị anya,anger,0.391
dissolution,mgbasa,mgbasa,anger,0.391
pique,pique,keonyeiro,anger,0.391
earthquake,ala ọma jijiji,ala ọma jijiji,anger,0.391
rigged,rigged,ịnọzị ihe,anger,0.391
grrrrr,grrrr ihe,grrrr ihe,anger,0.391
argh,agh,agh,anger,0.391
disagree,ekwenyeghi,ekwenyeghi,anger,0.389
lawsuit,ikpe,ikpe,anger,0.386
immorality,omume rụrụ arụ,omume rụrụ arụ,anger,0.382
despair,obi nkoropụ,obi nkoropụ,anger,0.382
disused,ewezughara,ewezughara,anger,0.382
sore,ọnya,ọnya,anger,0.379
touchy,na -emetụ n'ahụ,na -emetụ n'ahụ,anger,0.379
sizzle,gbachi nkịtị,gbachi nkịtị,anger,0.379
incurable,enweghi ngwọta,enweghi ngwọta,anger,0.379
coerce,mmanye,ọnọdụ,anger,0.379
falsification,ghagha ụgha,ghagha ụgha,anger,0.379
firstworldprobs,ọrụ izizi,nsogbu izizi,anger,0.379
difficulty,ihe isi ike,ihe isi ike,anger,0.379
