word,machine,human,label
suicide,igbẹmi ara ẹni,ìgbẹ̀mí ara ẹni,negative
crooks,awọn ẹlẹtan,àwọn ẹlẹ́tàn,negative
remake,atunse,atunse,positive
guidebook,iwe itọsọna,iwe itọsọna,positive
sweaty,lagun,làágùn,negative
quibbles,jibiti,àròyé,negative
discontinuous,alaigbọwọ,ìdádúró,negative
abrade,abrade,rúkurùku,negative
disguise,paarọ,díbọ́n,negative
aggressiveness,ibinu,ìbínú,negative
smallish,kekere,kékeré,negative
abundance,opo,opo,positive
hysterically,hysterically,rẹ̀rín àrínpojúdé,negative
unanimous,fohunsokan,fohunsokan,positive
eye-catching,oju-mimu,fanimọra,positive
gambler,olutayo,onítẹ́tẹ́,negative
inferno,inforno,iná-ńlá,negative
admiringly,ẹwà,n fẹni,positive
definitive,pataki,pataki,positive
sleet,ojo,òjò,negative
reluctance,alaigbọran,ìlọ́ra,negative
flutter,fifa,fo nibambalẹ,positive
debris,idoti,pàntí,negative
mainstay,pataki,pataki,positive
disintegrated,tuka,ti tú ká,negative
sanguine,sanguine,ni ireti,positive
weakening,irẹwẹsi,ìsọdọ̀lẹ,negative
gloriously,ologo,ologo,positive
cheers,idunnu,idunnu,positive
fleshy,ẹran ara,ẹran-ara,negative
deadbeat,iku,ajigbèsè,negative
envy,ilara,ilara,positive
disbeliever,alaigbagbọ,aláìgbàgbọ́,negative
adviser,onimọran,onimọran,positive
theism,ẹkọ ẹkọ,ẹ̀kọ́-ẹ̀sìn,negative
short-sightedness,iranran kukuru,ìran-kúkúrú,negative
secession,ipinya,ìpinyà,negative
lettered,leta,pẹlu iwe,positive
easing,irọrun,rọrun,positive
cramped,híhá,híhá,negative
toll,Owo-ipe,ibodè,negative
congruence,iṣọkan,iṣọkan,positive
detached,ti ya sọtọ,já,negative
disaster,ajalu,àjálù,negative
ignominy,itiju,ìtìjú,negative
cheaply,olowo poku,olówó pọ́kú,negative
deprive,dina,dínà,negative
script,akosile,akosile,positive
battlefield,ojú ogun,ojú-ogun,negative
rash,sisu,ṣíṣú,negative
verily,nitilytọ,nitotọ,positive
prevail,bori,bori,positive
debase,irẹwẹsi,ìrẹ̀wẹ̀sì,negative
chaff,iyangbo,Ìyàngbò,negative
ambiguous,onka,ní pọ́na,negative
indignantly,ibinu,ìbínú,negative
puzzling,iruju,ìrújú,negative
repression,ifiagbaratemole,ìfagbáratẹ̀mọ́lẹ̀,negative
stunningly,yanilenu,yanilenu,positive
ironic,ironu,aláìríbóseye,negative
subservience,ifarabalẹ,ìfarabalẹ̀,negative
disgruntle,disgruntle,ìpalára,negative
disconnect,ge asopọ,já,negative
quiver,apó,àpo-ọfà,negative
impracticable,impracticable,àìṣeéṣe,negative
seethe,sise,ṣíṣè,negative
complicate,idiju,lọ́lù,negative
obligor,ojuse,onígbésè,negative
condemn,da lẹbi,dá lẹ́bi,negative
snappish,fifẹ,ní kíákíá,negative
rejoices,yọ,yọ,positive
encroach,ilodi si,ìlòdì sí,negative
apathetically,aibikita,áìbìkítà,negative
cheapest,lawin,dinwo julọ,positive
abandons,fi silẹ,fi sílẹ̀,negative
fatiguing,bani o,rírẹ̀,negative
existence,aye,aye,positive
bonny,egungun,kiki egungun,positive
occupation,ojúṣe,ojúṣe,positive
fallacies,awọn aṣiṣe,èké,negative
butt,apọju,ìdí,negative
uninspired,ti ko ni atilẹyin,àìlátìlẹyìn,negative
abyss,ọgbun,ọ̀gbun,negative
arson,sisun,ìdánásun,negative
unproves,unproves,àìnídànilójú,negative
commendable,gbóríyìn fún,gbóríyìn fún,positive
spookily,laiyara,ní ẹ̀rù,negative
astonishingly,iyalẹnu,si yalẹnu,positive
lowly,onirẹlẹ,onírẹ̀lẹ̀,negative
brutal,ìka,ìkà,negative
hopes,ireti,reti,positive
repose,sinmi,sinmi,positive
walkout,rin jade,rìn jáde,negative
marginally,ni ala,ní ààlà,negative
revoltingly,rogbodiyan,rògbòdìyàn,negative
doggedly,doggedly,ìfaradà,negative
sweet,dun,dun,positive
frostbite,ìgbóná,ìparun,negative
smudge,gbó,rírú èéfín,negative
tops,gbepokini,gbe ipokini,positive
laden,ti kojọpọ,dẹrùlé,negative
bedlamite,bedlamite,aṣiwèrè,negative
smokescreen,iboju sisun,ìbòjú sísun,negative
admonish,ṣe ikilọ,ṣe ìkìlọ̀,negative
structure,igbekale,igbekale,positive
withered,gbẹ,gbẹ,negative
fabrication,irọ,irọ́,negative
scoundrel,ẹlẹgbin,alárìífín,negative
conciliating,gbìyànjú,n laja,positive
forgiving,idariji,dariji,positive
frail,alailera,aláìlera,negative
heavens,awon orun,awon orun,positive
circumcision,ikọla,ikọla,positive
sing,kọrin,kọrin,positive
censure,ibawi,ìfẹ̀sùnkàn,negative
inescapably,inescapably,àìlèyàgòfún,negative
cognitive,imọ,imọ,positive
shoulder,ejika,ejika,positive
firmness,iduroṣinṣin,iduroṣinṣin,positive
satisfies,ni itẹlọrun,tẹlọrun,positive
missing,sonu,sọnù,negative
cuckold,cuckold,ọkọ-alágbérè,negative
exaltation,igbega,igbega,positive
defeats,awọn ijatil,awọn iṣẹgun,positive
daemon,daemon,iwin,negative
depth,ijinle,ijinle,positive
disagreement,aiyede,àìyedè,negative
deadly,oloro,olóró,negative
horrifies,horrifies,léwu,negative
amnesia,amnesia,ìgbàgbé,negative
disobedient,alaigbọran,àìgbọ́ràn,negative
supple,rirọ,rirọ,positive
primer,alakoko,iwe kika ekini,positive
lambaste,ọdọ -agutan,ọ̀dọ́ àgùntàn,negative
incessantly,ailopin,àìlópin,negative
gazette,iwe iroyin,iwe iroyin,positive
pricier,iye owo,gbówó lórí,negative
mismatch,aiṣedeede,àìdọ́gba,negative
zealot,ologbon,onítara,negative
gems,fadaka,fadaka,positive
idol,òrìṣà,òrìṣà,positive
limitations,idiwọn,ìdíwọ́,negative
recast,tun pada,tun pada,positive
delirium,delirium,àrùn ọpọlọ,negative
slooow,slooow,slooow,negative
recommends,ṣe iṣeduro,ṣe iṣeduro,positive
growl,igbe,igbe,negative
conformance,ibamu,ibamu,positive
crazy,aṣiwere,aṣiwèrè,negative
coast,etikun,etikun,positive
infallibly,alailese,lailese,positive
deficiency,aipe,àìpé,negative
slough,slough,ẹrẹ̀,negative
slimy,tẹẹrẹ,yíyọ̀,negative
venomously,oró,lóró,negative
woefully,ègbé,ègbé,negative
stalled,duro,ibùjẹ̀ ẹran,negative
unthinkably,unthinkably,láìròtẹ́lẹ̀,negative
feebleminded,alailera,aláìlera,negative
dismal,dismal,ìbanilọ́kànjẹ́,negative
momentous,pataki,pataki,positive
fearsome,ẹru,ẹ̀rù,negative
crashed,kọlu,ti kọlù,negative
astronaut,awòràwọ̀,awòràwọ̀,positive
merriness,aladun,aladun,positive
squelched,squelched,parun,negative
betraying,jijẹ,dídalẹ̀,negative
gymnast,elere idaraya,elere idaraya,positive
stirringly,saropo,saropo,positive
cruelest,ìkà,ìkà,negative
deduct,yọkuro,yọkúrò,negative
pain-free,laisi irora,laisi irora,positive
illegally,arufin,arúfin,negative
torturously,torturously,ìdálóró,negative
mismanagement,aiṣedeede,àṣìlò,negative
negotiate,duna,duna,positive
easiest,rọrun julọ,rọrun julọ,positive
unmoved,ti ko ni i,àìyẹ̀,negative
infuriating,infuriating,ìbínú,negative
lawsuits,awọn ẹjọ,àwọn ẹjọ́,negative
rife,rife,ọ̀pọ̀,negative
lorn,lorn,ègbé,negative
pique,pique,àwọn ẹ̀dá,negative
atom,atomu,atomu,positive
beneficiary,alanfani,alanfani,positive
endorsing,ifọwọsi,ifọwọsi,positive
journey,irin -ajo,irin -ajo,positive
can't stand,ko le duro,kò le dúró,negative
vivacious,vivacious,to yara,positive
imposes,fi ofin de,fi òfin dè,negative
lawful,t’olofin,t’olofin,positive
swim,we,we,positive
irreversible,aidibajẹ,àìdíbàjẹ́,negative
burglar,adigunjale,ọlọ́sạà,negative
younger,kékeré,kékeré,positive
truant,alaigbagbọ,ìmẹ́lẹ́,negative
glad,dun,Inudidun,positive
badly,buburu,búburú,negative
sprite,sprite,onídán,negative
devilry,esu,ìwà ìkà,negative
uncompetitive,idije,aláìlẹ́gbẹ́,negative
carol,karol,karol,positive
enablement,agbara,agbara,positive
glut,ikun,ọ̀pọ̀,negative
antichrist,Dajjal,ìlòdisí-kírísítì,negative
disapointed,ti ko ni imọran,já kulẹ̀,negative
intriguingly,iditẹ,jẹ́ ìdìtẹ̀,positive
stumps,stumps,àwọn kùkùté,negative
misunderstandings,aiyede,èdè àìyedè,negative
parietal,parietal,ara-ara,positive
inconsolable,alailagbara,àìlèrọ̀,negative
exhilaratingly,igbadun,pelu inudidun,positive
stately,ọlọla,ọlọla,positive
ordination,isọdimimọ,isọdimimọ,positive
discomfort,aibanujẹ,àìbàlẹ̀ ọkàn,negative
paralize,paralize,rọ-lápá-rọ-lẹ́sẹ̀,negative
notoriety,ogbontarigi,ogbontarigi,positive
gasping,kikoro,àmípin,negative
mayor,baálẹ̀,baálẹ̀,positive
victimizing,njiya,jẹ níyà,negative
thrifty,ọlọrọ,lere,positive
cherub,kerubu,kerubu,positive
strangely,ajeji,àjèjì,negative
stoppage,idaduro,ìdádúró,negative
diverse,orisirisi,oríṣiríṣi,negative
apology,aforiji,aforiji,positive
joyful,ayo,ayo,positive
unwieldy,alailagbara,àìṣeégbé,negative
bewildering,iyalẹnu,ìyàlẹ́nu,negative
awkwardness,àìrọrùn,àìrọrùn,negative
meandering,imukuro,ọ̀nà-yíyẹ̀,negative
unlicensed,ti ko ni iwe -aṣẹ,àìníwè-àṣẹ,negative
finery,itanran,itanran,positive
coronation,itẹ -ọba,itẹ -ọba,positive
patriot,onilu,olufẹ ilu rẹ,positive
smuggler,alagbata,oní-fàyàwọ́,negative
viciousness,iwa ika,ìwà ìkà,negative
regressive,ifaseyin,ìfàsẹ́yìn,negative
loafer,loafer,ọ̀lẹ,negative
extravagance,apọju,àpọ̀jú,negative
vixen,vixen,òjòwú-obìnrin,negative
moody,irẹwẹsi,ìrẹ̀wẹ̀sì,negative
beam,tan ina,tan ina,positive
freshest,titun julọ,titun julọ,positive
sugar-coat,suga-ndan,ẹ̀lẹnu dídùn,negative
savings,ifowopamọ,ifowopamọ,positive
concussion,idaamu,gìrì,negative
clear-cut,ko o-ge,daju,positive
interesting,awon,dara,positive
accusations,idunran,ìdùnràn,negative
humorously,humorously,panilẹrin,positive
trust,gbekele,gbekele,positive
misconception,àṣìlóye,àṣìlóye,negative
traduce,traduce,ìbanilórúkọjẹ́,negative
league,liigi,liigi,positive
inglorious,alainilara,aláìnílara,negative
rational,onipin,onipin,positive
disdainful,ẹlẹgan,ẹlẹ́gàn,negative
cover-up,da nkan bo,da nkan bò,negative
astrologer,awòràwọ̀,awòràwọ̀,positive
domineering,akoso,alákòóso,negative
hideous,itiju,ìtìjú,negative
disreputable,disreputable,aláìlórúkọ rere,negative
physician,dokita,dokita,positive
cheater,ẹlẹtan,ẹlẹ́tàn,negative
upsetting,ibanuje,ìbínú,negative
smog,ẹmu,àdàlú afẹ́fẹ́,negative
inspired,imisi,mi si,positive
scratched,họ,họ,negative
humbug,humbug,èrú,negative
sneak,ajiwo,yọ́,negative
happy,dun,dunnu,positive
hawkish,hawkish,ogun,negative
backwoods,awọn igi ẹhin,àwọn igi ẹ́hìn,negative
reach,de ọdọ,de ọdọ,positive
dissension,iyapa,ìyapa,negative
balsam,balsam,oje,positive
archaeology,archeology,ìmọ̀ nípa ìtàn ènìyàn,positive
intelligible,ni oye,ni oye,positive
taboo,taboo,èèwò,negative
spellbind,isọkusọ,fi edi mu,positive
accommodation,ibugbe,ibugbe,positive
spoon-fed,sibi-je,rán lọ́wọ́,negative
timorous,timorous,ẹ̀rù,negative
divorce,ikọsilẹ,ìkọ̀sílẹ̀,negative
impressed,iwunilori,wunilori,positive
abandon,kọ silẹ,kọ̀ sílẹ̀,negative
devilment,esu,ìwà bí èṣù,negative
abrupt,lojiji,lójijì,negative
weak,alailera,àìlágbára,negative
raptors,raptors,ẹyẹ-oko,negative
engage,olukoni,gba-niṣẹ,positive
discriminating,iyasoto,ojúṣàjú,negative
miserably,laanu,ìbànújẹ́,negative
garbage,idoti,ìdọ̀tí,negative
hurried,yara,yára,negative
smiles,rẹrin musẹ,rẹrin musẹ,positive
reward,ère,ère,positive
servant,iranṣẹ,ìránṣẹ́,negative
murders,ipaniyan,ìpànìyàn,negative
trap,pakute,pàkúté,negative
cabinet,minisita,yara kekere,positive
rapture,igbasoke,igbasoke,positive
aggravate,buru si,burú sí,negative
artisan,artisan,oniṣọna,positive
lowest,ni asuwon ti,òṣùwọ̀n kékeré,negative
vibrantly,larinrin,larinrin,positive
salvation,igbala,igbala,positive
frikin,frikin,frikin,negative
expels,expels,lé jáde,negative
forsake,kọ silẹ,kọ̀ sílẹ̀,negative
lapsed,lapsed,rọlẹ̀,negative
afford,irewesi,ni to,positive
positives,rere,rere,positive
cajole,cajole,tan,positive
halcyon,halcyon,idakẹjẹ,positive
bereaved,ologbe,olóògbé,negative
irritability,irritability,ìkanra,negative
sufficiently,to,to,positive
congrats,oriire,oriire,positive
bonkers,bonkers,ìkọlù,negative
affable,affable,ninurere,positive
headache,orififo,ẹ̀fọ́rí,negative
jubilee,jubeli,jubeli,positive
cooperative,ajumose,ajumose,positive
acrimonious,akrimonious,ìbínú,negative
unconcerned,aibikita,áìbìkítà,negative
cry,kigbe,kígbe,negative
lazy,ọlẹ,ọ̀lẹ,negative
blameless,alailẹgan,alailẹgan,positive
sever,yiya,yíya,negative
timidness,ìtìjú,ìbẹ̀rù,negative
shocking,iyalẹnu,ìyàlẹ́nu,negative
plunder,ikogun,ìkógun,negative
prik,Prik,gé,negative
sags,sags,sísànwálẹ̀,negative
impossible,soro,kò ṣeéṣe,negative
critics,alariwisi,alárìíwísí,negative
crunch,crunch,dún-yàmùyànmù,negative
grumpy,kikoro,ìríra,negative
worriedly,ni aibalẹ,láìbalẹ̀-ọkàn,negative
incorrigibly,aibikita,ìdíbàjẹ́,negative
exaggerates,exaggerates,àsọdùn,negative
squash,Elegede,ọtí,negative
illumine,itanna,itanna,positive
fictional,airotẹlẹ,airotẹlẹ,negative
youth,odo,odo,positive
rod,opa,opa,positive
originality,ipilẹṣẹ,ipilẹṣẹ,positive
hoard,ikojọpọ,ìkójọpọ̀,negative
commemorative,iranti,iranti,positive
shallow,aijinile,àìjinlẹ̀,negative
apeshit,apeshit,ìyàlẹ́nu,negative
unproving,alailere,àìnídànilójú,negative
teasingly,lasan,ṣẹ̀fẹ̀,negative
boldly,igboya,pelu igboya,positive
infection,ikolu,ìkọlù,negative
disconcert,disconcert,dàrú,negative
aspiring,ifẹkufẹ,lepa,positive
scare,idẹruba,ìdẹ́rùbà,negative
faultless,ailabawọn,ailabawọn,positive
culture,asa,asa,positive
angriness,ibinu,ìbínú,negative
lewd,ifẹkufẹ,ìfẹ́kúfẹẹ,negative
abound,pọ,pọ,positive
retarded,idaduro,ìdádúró,negative
irretrievable,irretrievable,àìlègbàpadà,negative
divine,Ibawi,atorunwa,positive
bang,bang,pariwo,negative
dreary,ibanujẹ,ìbànújẹ́,negative
excoriate,excoriate,bóra,negative
restore,mu pada,mu pada,positive
unreasonable,àìní'ronú,àìnírónù,negative
embarrass,itiju,ìtìjú,negative
critic,alariwisi,alárìíwísí,negative
bumping,bumping,ìjálù,negative
soundly,daradara,daradara,positive
starving,ebi npa,ebi ń pa,negative
thrillingly,moriwu,dani lorun,positive
avidly,ni itara,pẹlu inu didun,positive
glitz,glitz,didan,positive
horrifys,horrifys,lewu,negative
confession,ijewo,ìjẹ́wọ́,negative
advanced,to ti ni ilọsiwaju,to ti ni ilọsiwaju,positive
wonders,iyanu,iyanu,positive
feat,feat,iṣẹ agbara,positive
wearisome,rirẹ,ìdánilágara,negative
harangue,harangue,ìkìlọ̀,negative
scoffingly,ẹgan,ẹ̀gàn,negative
unison,isokan,isokan,positive
chicane,chicane,borí,negative
fascists,fascists,fascists,negative
prestige,ola,ola,positive
rectify,tunṣe,tunṣe,positive
notoriety,ogbontarigi,ògbóǹtarìgì,negative
stressful,ni eni lara,ni ẹni lára,negative
overstatement,apọju,àsọjú,negative
portable,šee gbe,šee gbe,positive
plodding,plodding,ìṣiṣẹ́,negative
fume,èéfín,èéfín,negative
hestitant,hestitant,ṣiyèméjì,negative
costlier,iye owo,wọ́n,negative
pain,irora,ìrora,negative
adventurous,ìrìn,nidawọle,positive
bemoaning,nkigbe,ń kígbe,negative
smolder,olofin,jó láìsí èéfín,negative
wheedle,kẹkẹ,ẹ̀pọ́n,negative
inexplicable,aimọ,láìlètúmọ̀,negative
aphid,aphid,kòkòrò,negative
blister,roro,ìléròrò,negative
simplistic,rọrun,rọrùn,negative
dishonesty,alaisododo,àìṣòdodo,negative
immobilized,aisedeede,àìsedédé,negative
symmetrical,symmetrical,dogba,positive
illicit,arufin,arúfin,negative
incest,ìbálòpọ̀,ìbálópọ̀-ẹbí,negative
mendacious,mendacious,aláìṣòótọ́,negative
allegations,esun,àwọn ẹ̀sùn,negative
abnormal,ajeji,Ohun àjèjì,negative
shaky,gbigbọn,gbígbọ̀n,negative
cold,tutu,tutù,negative
dehumanizing,irẹwẹsi eniyan,ìrẹ̀wẹ̀sì ènìyàn,negative
imposers,awọn olufunni,afipámúni,negative
vengefully,ẹsan,ìgbẹ̀san,negative
obsessiveness,ifẹ afẹju,ìfẹ́ àfẹ́jù,negative
bewitch,bewitch,ṣe oògùn si,negative
discontinuity,idaduro,ìdádúró,negative
revenge,igbẹsan,ìgbẹ̀san,negative
carefully,fara,pẹlẹpẹlẹ,positive
atrocity,iwa ika,ìwà ìkà,negative
fatuously,laanu,òmùgọ̀,negative
shell,ikarahun,ìkarahun,negative
rider,ẹlẹṣin,ẹlẹṣin,positive
discolored,awọ,ṣá,negative
violate,rufin,rú òfin,negative
enviousness,ilara,ilara,positive
perishable,idibajẹ,ìdíbàjẹ́,negative
defensive,igbeja,ìgbèjà,negative
uninformed,aimọ,àìmọ̀,negative
risks,awọn ewu,àwọn ewu,negative
haze,owusu,òwusu,negative
scoop,ofofo,ofofo,positive
opaque,akomo,àìmọ́gara,negative
fag,fagilee,fágì,negative
effectively,fe ni,pelu agbara,positive
erratum,erratum,àṣìṣe,negative
disputes,àríyànjiyàn,àríyànjiyàn,negative
accomplished,ti pari,ti pari,positive
insufficiency,ailagbara,àìtó,negative
idiot,omugo,òmùgọ̀,negative
frost,Frost,òtútù,negative
hug,famọra,famọra,positive
daunt,daunt,dààmú,negative
makeshift,àtúnṣe,Ṣàtúnṣe,negative
shortages,idaamu,àìtó,negative
bounty,oore -ofe,ẹbùn iṣeun,positive
effectual,ipa,lagbara,positive
blame,ibawi,ẹ̀bi,negative
wonderfully,iyalẹnu,iyalẹnu,positive
defy,ẹgan,ìpèníjà,negative
lawfully,lawfully,t’olofin,positive
champion,asiwaju,asiwaju,positive
spook,spook,ẹ̀rù,negative
crumples,crumples,wó,negative
discretion,làákàyè,làákàyè,positive
quail,àparò,àparò,negative
supporters,alatilẹyin,alatilẹyin,positive
overdone,apọju,ṣàṣejù,negative
young,ọdọ,ọmọdé,positive
mutiny,ipaniyan,ọ̀tẹ̀,negative
wonderous,iyanu,iyanu,positive
tortious,onitara,níwà-ìbàjẹ́,negative
horrifying,ibanuje,léwu,negative
vengefulness,ẹsan,ìgbẹ̀san,negative
medley,medley,nkan-aropọ,positive
woow,woo,woo,positive
grotesque,ẹlẹgẹ,ẹlẹgẹ́,negative
disability,ailera,àìlera,negative
furious,ibinu,ìbínú,negative
euthanasia,euthanasia,ìpànìyàn,negative
presumptuous,ìkùgbù,ìkùgbù,negative
dependency,gbára,ìgbáralé,negative
spoiled,ti bajẹ,ti bàjẹ́,negative
hobble,hobble,dójútì,negative
lovelorn,ololufẹ,olólùfẹ́,negative
